4.506773,4.803144,4.834116,4.849267,31.11553,35.79276,35.96211,35.97728,35.98522,0.5338972;
4.560997,4.871214,4.911078,4.930577,31.46154,36.21116,36.39322,36.41083,36.41935,0.532857;
4.027829,4.283452,4.303474,4.313267,27.83433,32.00001,32.14177,32.15328,32.15994,0.5131479;
4.475811,4.769669,4.800038,4.814892,30.90307,35.54741,35.71511,35.73006,35.73793,0.5461966;
4.250766,4.55428,4.603354,4.627359,29.28187,33.73099,33.9156,33.93518,33.94381,0.5524573;
3.628189,3.951767,4.047077,4.093709,24.8152,28.71381,28.93831,28.96923,28.97964,0.5912163;
4.488948,4.791017,4.827559,4.845435,30.9735,35.643,35.81881,35.83543,35.84367,0.5450496;
4.180338,4.47168,4.514024,4.534741,28.81642,33.18063,33.35477,33.37246,33.3806,0.5503082;
4.08041,4.385672,4.444298,4.47298,28.06997,32.36259,32.55424,32.57609,32.58504,0.5604832;
4.816112,5.235732,5.354047,5.411935,32.9674,38.12694,38.41468,38.45353,38.46689,0.5738542;
4.513829,4.814028,4.847839,4.864379,31.15496,35.84478,36.01789,36.03382,36.04194,0.5268071;
4.374285,4.708406,4.776949,4.810481,30.07264,34.68519,34.89777,34.92271,34.93262,0.5668156;
4.092373,4.368493,4.402415,4.41901,28.23513,32.49326,32.6543,32.66961,32.67715,0.5251961;
4.140151,4.404597,4.426583,4.437335,28.60585,32.89035,33.03782,33.05003,33.05696,0.5277289;
3.963745,4.2933,4.377591,4.418831,27.17633,31.39796,31.61839,31.64689,31.65714,0.5733953;
4.342944,4.66929,4.732882,4.763995,29.87201,34.44308,34.64856,34.67213,34.68172,0.5426544;
4.127722,4.388758,4.408508,4.418169,28.52719,32.79473,32.93904,32.95064,32.95742,0.4953331;
3.960758,4.226498,4.258089,4.273541,27.33119,31.45002,31.60433,31.61882,31.62605,0.5587695;
4.059295,4.341587,4.382195,4.402061,27.98372,32.2206,32.38907,32.4061,32.41398,0.5470815;
4.286493,4.618399,4.689283,4.72396,29.45669,33.98371,34.19667,34.22211,34.23203,0.5636145;
3.903456,4.198407,4.256912,4.285538,26.8446,30.95565,31.14202,31.16357,31.17226,0.5595763;
4.332236,4.625001,4.661294,4.67905,29.88878,34.39721,34.56817,34.58448,34.59248,0.5503673;
4.451248,4.759239,4.80248,4.823633,30.69005,35.33358,35.5167,35.53504,35.5436,0.5466254;
3.933755,4.19652,4.226931,4.24181,27.14807,31.23699,31.38904,31.40318,31.4103,0.5233579;
4.018813,4.260903,4.270146,4.274666,27.80778,31.94382,32.07181,32.08045,32.08648,0.5289226;
3.971873,4.22812,4.25132,4.262669,27.43613,31.55047,31.6946,31.70687,31.71364,0.5326118;
4.396964,4.673189,4.692708,4.70225,30.39304,34.93605,35.08787,35.09982,35.10696,0.5256566;
4.099683,4.360938,4.382205,4.392604,28.32792,32.56959,32.71498,32.72694,32.73378,0.5102575;
4.140331,4.383823,4.388447,4.390707,28.66494,32.91676,33.04249,33.05008,33.05602,0.5076699;
4.279544,4.564082,4.59607,4.611716,29.53812,33.9844,34.14844,34.16353,34.17122,0.5502715;
